user_id,age,daily_screen_time_hours,phone_usage_hours,laptop_usage_hours,tablet_usage_hours,tv_usage_hours,social_media_hours,work_related_hours,entertainment_hours,gaming_hours,sleep_duration_hours,sleep_quality,mood_rating,stress_level,physical_activity_hours_per_week,mental_health_score,uses_wellness_apps,eats_healthy,caffeine_intake_mg_per_day,weekly_anxiety_score,weekly_depression_score,mindfulness_minutes_per_day,gender_Female,gender_Male,gender_Other,location_type_Rural,location_type_Suburban,location_type_Urban
user_1120,32,5.1,1.5,3.0,1.0,0.2,1.7,4.4,1.5,0.0,7.2,7,5,10,3.6,20,0,0,175.9,19,2,3.0,0.0,1.0,0.0,0.0,1.0,0.0
user_1121,13,7.1,2.4,3.2,0.7,0.6,0.3,1.8,2.0,2.6,5.8,10,3,5,3.2,24,0,0,100.5,12,10,12.3,0.0,0.0,1.0,0.0,0.0,1.0
user_1122,49,8.0,1.8,1.3,1.1,1.0,2.0,2.6,1.2,0.2,7.6,10,1,3,2.0,51,1,0,171.6,9,11,7.4,1.0,0.0,0.0,0.0,1.0,0.0
user_1123,21,3.6,0.0,2.3,1.3,0.5,3.6,2.6,4.0,1.0,6.8,5,10,2,4.8,72,0,0,202.6,8,16,27.2,0.0,1.0,0.0,0.0,0.0,1.0
user_1124,29,9.4,0.2,2.0,0.2,0.7,0.9,3.8,3.6,1.3,6.6,6,10,5,3.0,36,0,0,158.1,11,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
user_1125,21,2.5,1.0,1.8,1.5,1.7,1.1,1.5,1.8,1.1,5.4,1,10,5,2.9,76,0,1,193.4,14,2,27.9,1.0,0.0,0.0,0.0,0.0,1.0
user_1126,23,7.4,2.8,1.9,1.7,1.8,1.0,1.6,3.2,0.0,5.9,3,10,2,2.9,40,0,1,85.4,0,6,21.0,0.0,1.0,0.0,0.0,0.0,1.0
user_1127,27,8.9,2.3,2.2,1.3,2.6,1.1,3.0,0.9,2.1,5.4,8,8,6,0.8,60,1,1,172.4,11,6,17.3,0.0,1.0,0.0,0.0,0.0,1.0
user_1128,36,5.8,2.1,1.4,0.5,0.7,2.7,0.0,1.9,0.0,7.7,3,5,7,6.0,62,0,0,127.2,13,13,21.5,1.0,0.0,0.0,0.0,1.0,0.0
user_1129,50,5.7,4.2,2.9,0.8,1.5,2.9,3.8,4.4,2.2,8.3,1,9,1,4.8,41,1,0,169.3,1,1,13.2,0.0,1.0,0.0,1.0,0.0,0.0
user_1130,47,7.3,4.2,3.3,1.6,1.1,3.8,4.1,3.3,2.4,7.6,3,7,3,3.0,58,1,0,229.1,2,15,0.0,0.0,1.0,0.0,0.0,1.0,0.0
user_1131,42,9.7,3.2,1.2,0.5,1.0,0.8,2.3,2.9,2.1,6.7,4,1,4,2.8,58,1,1,0.8,5,20,14.1,1.0,0.0,0.0,0.0,0.0,1.0
user_1132,43,5.4,3.2,3.3,1.3,1.2,2.8,0.9,2.0,0.9,6.1,8,1,2,1.2,53,1,1,119.0,18,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0
user_1133,61,4.4,1.7,1.2,1.0,1.3,3.0,3.0,2.4,1.3,7.1,9,7,10,0.0,33,0,0,35.5,20,13,5.8,1.0,0.0,0.0,0.0,1.0,0.0
user_1134,17,5.2,1.9,2.9,1.1,1.8,4.0,1.8,0.6,0.5,6.0,4,7,5,1.2,35,0,1,88.4,12,6,9.4,0.0,1.0,0.0,0.0,0.0,1.0
user_1135,56,2.9,0.4,3.3,0.6,1.2,0.9,2.2,2.1,1.3,6.5,7,9,4,5.3,24,1,1,126.2,19,1,2.7,0.0,1.0,0.0,0.0,1.0,0.0
user_1136,62,7.8,2.6,1.9,1.2,2.7,0.0,2.3,3.0,1.8,5.5,1,2,2,2.2,37,1,0,193.0,20,9,17.6,1.0,0.0,0.0,0.0,1.0,0.0
user_1137,26,5.0,4.2,1.2,1.1,0.0,1.7,1.2,2.5,0.1,7.3,9,7,1,5.2,23,0,0,190.4,7,1,8.3,1.0,0.0,0.0,0.0,0.0,1.0
user_1138,23,5.6,5.0,1.4,0.2,2.6,5.4,2.4,2.5,1.1,7.3,4,2,8,2.9,63,1,1,188.9,3,12,13.3,1.0,0.0,0.0,0.0,0.0,1.0
user_1139,21,7.8,2.6,2.4,1.0,1.1,0.7,0.2,1.6,0.7,7.6,9,10,2,1.3,70,1,1,178.0,18,1,9.9,0.0,1.0,0.0,0.0,0.0,1.0
user_1140,46,5.2,3.7,4.0,1.3,1.3,2.6,0.0,1.3,2.4,7.2,3,10,4,1.5,47,1,0,82.9,6,9,11.0,1.0,0.0,0.0,1.0,0.0,0.0
user_1141,24,7.5,0.0,0.3,0.8,1.5,0.0,2.4,1.2,0.3,7.1,5,2,10,3.5,64,1,0,190.1,6,13,2.9,0.0,1.0,0.0,0.0,0.0,1.0
user_1142,47,3.9,2.4,2.1,0.0,2.2,4.2,3.3,2.2,1.8,5.2,1,5,5,0.0,46,1,1,116.1,0,16,0.6,0.0,1.0,0.0,0.0,0.0,1.0
user_1143,47,7.9,2.3,1.9,0.9,0.6,0.0,1.4,3.5,1.1,5.2,3,9,2,1.5,25,1,0,172.4,18,18,8.8,0.0,1.0,0.0,0.0,0.0,1.0
user_1144,13,6.7,5.2,1.5,1.7,0.8,0.0,1.3,1.4,1.1,6.9,5,9,10,2.1,30,0,1,104.1,16,11,2.3,0.0,1.0,0.0,1.0,0.0,0.0
user_1145,52,5.8,3.6,1.9,0.8,2.0,2.1,2.8,2.6,1.9,7.8,6,10,9,4.6,66,1,0,141.0,7,16,21.1,1.0,0.0,0.0,0.0,0.0,1.0
user_1146,34,6.3,3.7,1.5,1.7,0.0,2.1,2.0,2.5,0.8,6.2,8,1,2,3.6,40,0,0,146.6,20,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
user_1147,41,3.4,3.7,3.2,0.6,1.5,3.7,1.3,3.7,1.3,6.5,1,7,6,3.4,36,0,0,167.3,14,3,28.7,0.0,1.0,0.0,0.0,1.0,0.0
user_1148,20,6.2,3.1,3.3,0.4,0.7,3.0,2.4,2.5,2.3,6.5,3,10,7,3.9,50,1,1,108.0,19,1,12.4,1.0,0.0,0.0,0.0,1.0,0.0
user_1149,23,5.7,5.3,2.1,1.0,0.5,0.0,2.0,0.6,0.4,4.3,1,10,6,5.1,53,1,1,183.1,18,14,10.6,0.0,1.0,0.0,1.0,0.0,0.0
user_1150,53,3.5,0.0,1.9,0.6,0.0,1.8,0.5,5.3,1.5,6.8,5,3,4,3.1,32,1,1,84.3,6,15,5.7,1.0,0.0,0.0,0.0,0.0,1.0
user_1151,49,4.7,3.2,1.5,1.2,2.3,1.2,1.9,3.8,2.1,5.8,8,10,1,0.9,42,0,0,235.0,12,11,15.3,0.0,0.0,1.0,1.0,0.0,0.0
user_1152,26,5.7,4.7,2.1,0.8,1.7,0.4,2.2,3.1,1.7,7.2,4,10,2,3.4,76,0,1,112.4,0,6,8.4,0.0,1.0,0.0,1.0,0.0,0.0
user_1153,42,4.8,0.2,3.8,1.7,0.8,2.5,1.4,1.8,2.5,6.5,9,1,10,1.3,20,0,1,52.1,6,12,12.4,1.0,0.0,0.0,1.0,0.0,0.0
user_1154,47,1.2,4.3,1.9,0.8,1.3,3.3,3.1,2.1,1.1,6.3,6,2,10,0.0,23,0,0,146.4,4,0,16.7,0.0,1.0,0.0,0.0,1.0,0.0
user_1155,33,8.2,1.9,1.2,1.0,0.4,1.0,2.6,0.7,1.9,6.3,6,6,6,3.4,49,1,1,129.4,17,18,15.4,0.0,1.0,0.0,1.0,0.0,0.0
user_1156,49,5.7,3.2,1.6,1.3,1.0,1.6,1.7,2.1,2.3,6.1,5,10,8,4.0,50,0,1,104.1,7,12,19.9,0.0,1.0,0.0,0.0,0.0,1.0
user_1157,17,1.5,1.8,2.8,1.5,1.3,1.7,2.2,2.7,0.0,4.9,10,2,3,3.7,66,0,1,217.3,14,0,14.3,1.0,0.0,0.0,0.0,0.0,1.0
user_1158,31,10.3,4.4,1.3,1.7,1.6,1.2,1.5,2.5,0.8,7.6,5,2,7,4.0,35,0,1,187.7,17,1,2.4,1.0,0.0,0.0,0.0,0.0,1.0
user_1159,26,8.5,2.6,2.0,0.9,1.9,1.5,1.7,4.8,1.6,5.7,7,4,9,5.2,62,1,1,173.1,5,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
user_1160,38,5.3,4.3,2.5,0.8,0.0,1.2,1.8,3.4,2.1,5.9,8,3,4,1.1,22,0,1,102.2,4,11,11.7,1.0,0.0,0.0,0.0,1.0,0.0
user_1161,16,4.3,3.7,1.4,0.0,1.9,2.1,0.0,3.8,1.4,6.6,7,8,7,2.2,31,1,0,123.5,10,9,11.8,1.0,0.0,0.0,0.0,0.0,1.0
user_1162,37,6.8,1.8,0.2,2.0,0.0,1.3,2.0,3.2,2.6,5.2,1,8,7,0.4,31,0,1,119.4,7,1,25.4,1.0,0.0,0.0,0.0,0.0,1.0
user_1163,57,6.4,3.8,0.9,1.2,1.9,2.5,2.4,2.7,0.7,5.9,1,6,10,3.9,30,0,0,58.7,8,0,9.1,1.0,0.0,0.0,0.0,1.0,0.0
user_1164,54,7.1,2.0,1.1,1.4,1.3,1.3,5.0,3.1,0.0,8.8,10,4,9,5.5,35,1,1,163.6,12,4,13.0,1.0,0.0,0.0,1.0,0.0,0.0
user_1165,37,4.3,3.1,1.8,1.3,2.6,2.8,2.5,0.0,2.0,6.9,6,7,3,1.9,48,0,1,167.2,2,1,16.2,0.0,1.0,0.0,0.0,1.0,0.0
user_1166,30,8.2,2.5,2.0,1.0,0.8,1.3,1.2,2.2,1.1,5.5,3,9,1,4.4,72,0,1,156.1,2,3,14.1,0.0,1.0,0.0,1.0,0.0,0.0
user_1167,52,5.1,4.3,2.8,1.2,2.3,2.7,0.0,0.7,0.4,4.0,9,2,8,1.5,40,1,1,161.4,6,13,16.8,0.0,0.0,1.0,0.0,1.0,0.0
user_1168,20,7.4,3.8,0.8,0.7,0.3,1.0,0.7,1.0,2.9,7.7,7,6,4,4.3,64,1,0,93.4,2,8,3.5,0.0,1.0,0.0,1.0,0.0,0.0
user_1169,51,4.4,3.0,2.7,0.8,1.6,3.1,1.4,4.1,1.9,5.3,2,7,2,0.0,63,1,1,105.3,10,5,2.2,0.0,0.0,1.0,0.0,0.0,1.0
user_1170,52,11.3,2.0,1.6,0.5,0.0,0.0,1.4,1.1,1.9,5.8,3,1,5,6.0,61,1,0,134.2,13,11,7.8,1.0,0.0,0.0,1.0,0.0,0.0
user_1171,26,7.4,1.1,0.2,1.8,2.4,2.0,1.7,0.8,2.8,6.0,8,6,4,0.8,77,0,0,219.2,20,11,0.0,0.0,1.0,0.0,0.0,0.0,1.0
user_1172,44,11.8,3.2,2.0,1.3,3.2,1.3,1.5,3.0,0.8,5.4,1,8,1,3.3,62,0,1,208.1,9,8,9.7,0.0,1.0,0.0,1.0,0.0,0.0
user_1173,63,7.7,2.1,3.3,2.0,0.8,1.9,1.7,2.4,2.6,6.4,5,7,7,5.8,69,0,1,175.8,19,14,4.7,0.0,1.0,0.0,0.0,1.0,0.0
user_1174,50,4.9,0.2,2.9,2.1,1.6,0.6,1.5,3.1,1.6,5.8,10,2,4,0.7,24,1,0,250.7,8,9,12.6,0.0,0.0,1.0,0.0,1.0,0.0
user_1175,45,7.7,1.0,1.9,0.3,1.9,1.8,2.0,4.8,0.6,7.2,1,2,8,6.5,71,1,0,175.5,11,1,7.9,0.0,1.0,0.0,0.0,1.0,0.0
user_1176,35,7.8,5.4,3.1,1.5,0.0,0.7,0.9,3.2,1.2,6.7,9,4,9,7.2,32,0,0,181.8,7,17,1.9,0.0,1.0,0.0,1.0,0.0,0.0
user_1177,27,6.7,2.0,2.2,0.3,0.8,1.7,0.5,0.5,1.4,8.2,7,5,8,4.4,36,0,1,224.0,11,6,20.5,0.0,1.0,0.0,1.0,0.0,0.0
user_1178,45,7.3,4.6,3.0,1.1,0.7,1.6,1.7,3.7,2.3,8.2,5,5,1,3.0,31,0,1,184.8,8,8,10.7,0.0,1.0,0.0,0.0,0.0,1.0
user_1179,37,7.5,2.5,0.3,1.2,3.9,2.4,2.5,2.2,0.0,5.4,6,2,8,2.6,36,1,0,232.4,17,19,16.9,1.0,0.0,0.0,0.0,0.0,1.0
user_1180,29,4.0,4.9,0.8,0.4,2.5,2.1,0.7,2.7,0.0,6.1,3,7,5,4.1,20,0,1,151.4,16,20,11.5,0.0,1.0,0.0,0.0,0.0,1.0
user_1181,45,3.9,4.8,2.7,0.6,1.3,4.3,1.3,0.4,0.4,9.1,3,8,1,4.5,27,1,0,118.0,10,20,13.7,1.0,0.0,0.0,0.0,0.0,1.0
user_1182,59,4.4,1.8,3.5,1.2,2.3,1.4,1.8,3.2,1.1,5.1,7,2,9,0.0,35,1,1,145.2,20,17,0.0,0.0,1.0,0.0,0.0,0.0,1.0
user_1183,14,6.3,0.0,2.4,1.1,1.7,1.8,1.8,0.8,1.9,7.5,7,4,9,2.4,34,1,0,161.9,1,2,20.2,0.0,1.0,0.0,0.0,1.0,0.0
user_1184,26,5.6,0.1,1.5,0.5,2.1,5.8,2.9,3.2,0.7,7.2,7,3,7,1.8,38,0,1,104.8,20,12,17.0,1.0,0.0,0.0,0.0,0.0,1.0
user_1185,52,4.0,1.8,1.1,0.7,0.4,1.7,3.1,1.6,1.6,5.5,2,4,7,1.5,44,1,0,114.4,18,9,9.8,0.0,1.0,0.0,0.0,1.0,0.0
user_1186,52,7.6,5.8,1.7,0.3,2.9,3.1,2.3,3.4,2.8,5.5,2,5,1,1.6,50,1,1,128.9,13,16,12.3,0.0,0.0,1.0,0.0,0.0,1.0
user_1187,63,6.6,2.4,3.2,0.4,0.7,2.7,3.5,0.8,0.0,8.7,5,6,9,0.4,61,0,1,95.1,2,2,18.0,1.0,0.0,0.0,0.0,1.0,0.0
user_1188,51,6.3,3.2,1.7,0.8,0.8,4.8,1.6,0.5,1.1,8.7,4,2,1,6.1,21,0,0,120.6,5,20,7.0,0.0,1.0,0.0,0.0,0.0,1.0
user_1189,63,5.5,5.0,3.0,1.5,2.1,0.3,3.0,1.8,3.6,7.0,7,10,7,1.8,76,1,0,186.7,3,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0
user_1190,18,5.2,3.2,2.7,1.6,1.8,0.1,1.3,2.8,0.5,4.8,3,6,9,2.7,78,1,0,189.7,11,16,7.2,0.0,1.0,0.0,0.0,1.0,0.0
user_1191,18,4.3,3.1,3.7,1.9,1.5,0.7,2.4,1.0,0.4,8.0,5,9,9,2.4,44,0,1,79.9,1,15,11.2,0.0,1.0,0.0,0.0,0.0,1.0
user_1192,15,7.9,3.9,2.2,1.2,2.3,2.2,2.8,2.8,1.7,4.8,2,8,5,1.9,50,0,0,165.5,5,5,9.7,0.0,0.0,1.0,0.0,0.0,1.0
user_1193,19,4.6,3.4,2.0,1.1,0.3,0.8,2.1,3.6,0.7,7.4,1,1,6,3.8,23,0,1,146.5,4,17,20.5,1.0,0.0,0.0,0.0,0.0,1.0
user_1194,63,6.4,2.9,3.1,1.2,3.3,0.0,0.8,0.8,2.3,4.6,9,9,2,2.4,23,1,1,202.6,4,5,2.3,0.0,0.0,1.0,1.0,0.0,0.0
user_1195,20,9.3,1.9,1.1,1.2,1.0,0.9,0.0,2.8,3.7,6.5,4,10,2,4.2,71,1,0,136.5,7,5,3.3,1.0,0.0,0.0,0.0,1.0,0.0
user_1196,54,5.3,3.1,1.6,0.2,1.4,2.4,2.7,3.2,1.3,7.6,8,2,10,6.1,31,0,0,88.0,4,16,1.5,1.0,0.0,0.0,0.0,1.0,0.0
user_1197,64,7.9,4.6,0.3,1.9,3.4,0.9,1.7,2.2,3.9,3.1,7,1,9,0.8,36,0,1,125.7,7,20,13.4,0.0,1.0,0.0,0.0,0.0,1.0
user_1198,27,7.1,5.7,0.7,0.0,0.8,3.4,1.8,2.4,0.7,5.9,1,6,1,3.6,40,1,0,90.1,0,9,0.0,0.0,1.0,0.0,0.0,0.0,1.0
user_1199,59,6.6,3.4,3.9,1.6,2.5,0.6,3.8,0.7,1.0,6.7,10,1,10,3.6,48,1,0,37.2,19,1,16.0,1.0,0.0,0.0,0.0,0.0,1.0
user_1200,41,6.9,4.1,2.7,1.0,1.3,2.0,0.9,3.1,0.2,6.1,7,6,5,0.6,41,1,1,147.3,8,0,2.5,0.0,1.0,0.0,0.0,0.0,1.0
user_1201,45,5.8,3.4,0.6,0.5,0.7,1.5,2.9,2.6,0.7,5.7,2,2,7,4.3,55,1,0,176.0,13,10,3.8,1.0,0.0,0.0,0.0,0.0,1.0
user_1202,64,6.1,2.9,3.2,1.3,1.1,2.2,1.1,2.7,1.0,6.3,3,7,10,2.5,59,0,0,159.4,1,5,24.2,1.0,0.0,0.0,0.0,0.0,1.0
user_1203,42,4.9,3.8,1.3,0.9,2.1,2.3,1.8,5.2,1.6,7.7,1,7,6,6.2,35,1,0,85.8,10,0,19.9,0.0,1.0,0.0,0.0,1.0,0.0
user_1204,51,6.1,4.8,2.6,0.7,2.5,3.9,0.7,2.2,0.0,8.1,7,4,6,5.0,34,0,1,82.4,3,15,11.0,1.0,0.0,0.0,0.0,0.0,1.0
user_1205,39,4.8,1.7,2.6,0.3,1.7,2.8,1.1,2.9,0.7,7.3,3,2,6,3.0,49,1,0,160.9,3,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
user_1206,48,8.0,0.8,3.7,0.3,0.0,1.5,2.5,4.2,0.7,8.4,6,7,8,2.6,65,1,1,234.9,16,11,26.1,0.0,1.0,0.0,0.0,1.0,0.0
user_1207,41,2.6,2.2,1.5,0.7,2.1,2.7,3.6,2.4,2.1,5.9,7,1,7,6.5,70,1,0,214.7,15,8,8.4,1.0,0.0,0.0,0.0,1.0,0.0
user_1208,50,7.0,3.3,1.3,0.8,1.4,2.9,2.5,1.6,1.3,7.2,3,2,5,1.8,30,1,0,135.3,6,12,12.0,1.0,0.0,0.0,0.0,1.0,0.0
user_1209,45,6.7,4.3,0.0,0.4,0.4,4.5,2.4,3.0,1.3,5.3,2,2,10,3.5,76,0,1,160.6,11,6,17.3,0.0,1.0,0.0,0.0,0.0,1.0
user_1210,49,6.5,1.5,1.9,1.0,1.8,1.8,5.1,1.6,1.3,10.0,9,1,2,2.9,32,0,0,195.7,16,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
user_1211,39,8.0,0.0,2.7,0.5,2.6,1.9,2.7,4.1,0.0,6.6,9,9,10,5.4,42,0,0,142.8,4,2,4.9,0.0,0.0,1.0,1.0,0.0,0.0
user_1212,45,5.4,2.2,2.9,1.2,1.5,3.6,0.9,3.2,2.8,7.5,7,6,6,5.5,59,1,0,82.8,7,2,9.5,0.0,1.0,0.0,0.0,0.0,1.0
user_1213,16,6.5,2.7,3.3,1.6,2.4,0.0,0.0,1.4,0.3,4.4,5,3,10,4.1,74,1,1,9.0,19,18,11.0,1.0,0.0,0.0,0.0,0.0,1.0
user_1214,34,2.6,1.3,2.3,1.1,2.0,1.8,2.5,0.9,2.1,7.4,4,6,5,1.9,60,1,0,159.1,4,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0
user_1215,14,5.2,1.9,2.5,1.0,2.0,2.8,0.3,2.7,1.0,6.6,4,7,4,2.7,53,1,1,140.1,10,11,12.6,1.0,0.0,0.0,1.0,0.0,0.0
user_1216,22,7.7,4.3,2.1,0.7,1.2,3.3,0.8,2.8,0.6,7.1,1,3,10,0.5,39,0,1,64.7,18,3,10.3,1.0,0.0,0.0,0.0,0.0,1.0
user_1217,17,3.3,3.1,2.7,1.7,2.3,0.0,2.4,0.9,2.2,6.5,4,4,5,3.5,21,0,0,78.6,20,20,23.3,0.0,1.0,0.0,0.0,0.0,1.0
user_1218,22,6.3,3.5,1.1,0.9,2.4,0.4,3.2,3.5,0.0,6.4,7,10,9,1.4,27,0,0,136.9,18,9,18.0,0.0,1.0,0.0,1.0,0.0,0.0
user_1219,45,4.6,2.5,0.6,2.2,2.3,0.0,1.7,3.4,0.1,6.1,5,1,2,7.5,37,1,1,122.7,3,3,7.8,1.0,0.0,0.0,0.0,0.0,1.0
user_1220,50,5.8,1.9,1.2,0.4,1.2,3.0,0.6,2.9,1.4,6.4,9,6,6,1.9,75,1,1,221.6,10,10,8.4,1.0,0.0,0.0,1.0,0.0,0.0
user_1221,25,4.8,2.5,2.2,1.1,2.5,2.2,1.8,3.5,1.4,8.3,4,6,9,5.1,73,0,1,220.9,18,3,18.1,1.0,0.0,0.0,0.0,0.0,1.0
user_1222,43,3.5,3.7,0.7,1.7,1.9,3.7,1.7,1.2,2.0,6.1,3,9,10,6.1,26,1,0,107.5,4,10,12.3,0.0,1.0,0.0,1.0,0.0,0.0
user_1223,59,6.8,0.8,1.4,0.7,0.5,2.0,2.1,1.3,1.9,9.2,6,2,5,4.7,62,0,0,225.2,1,16,0.0,1.0,0.0,0.0,0.0,0.0,1.0
user_1224,48,5.9,5.5,1.4,0.9,1.1,4.7,0.6,2.2,1.1,6.6,4,5,6,2.0,50,0,1,230.8,18,20,26.8,1.0,0.0,0.0,0.0,0.0,1.0
user_1225,57,7.2,3.9,2.8,1.3,1.0,0.9,1.0,1.7,1.3,8.2,2,5,10,1.8,80,0,1,164.6,16,19,2.1,0.0,0.0,1.0,1.0,0.0,0.0
user_1226,36,7.6,2.2,2.7,1.2,0.0,1.6,3.2,3.2,1.1,7.9,5,7,4,8.9,41,0,1,103.5,20,19,29.8,0.0,1.0,0.0,0.0,0.0,1.0
user_1227,64,8.5,4.2,2.1,1.3,2.5,2.5,2.9,3.5,2.6,4.6,4,5,5,6.9,47,1,0,156.0,19,12,13.4,1.0,0.0,0.0,0.0,0.0,1.0
user_1228,27,6.3,4.8,2.5,1.6,4.6,1.1,3.4,1.6,0.2,4.9,5,10,8,3.6,44,0,1,43.7,17,16,4.9,1.0,0.0,0.0,1.0,0.0,0.0
user_1229,41,8.5,2.5,2.5,0.8,2.7,2.5,0.0,1.4,1.2,5.7,9,4,1,2.3,71,0,0,120.6,14,12,0.0,0.0,1.0,0.0,0.0,0.0,1.0
user_1230,20,4.0,2.7,1.6,1.7,1.7,1.9,0.9,3.6,2.0,4.6,4,10,1,1.3,20,1,0,163.3,15,16,16.2,1.0,0.0,0.0,0.0,0.0,1.0
user_1231,17,7.8,5.2,1.5,0.1,1.0,1.8,3.2,1.2,2.3,6.0,6,2,10,1.8,51,1,1,169.3,11,18,0.0,0.0,1.0,0.0,0.0,0.0,1.0
user_1232,41,6.9,6.2,3.5,1.5,0.6,1.8,2.7,2.1,0.5,6.5,4,8,4,4.4,44,1,1,127.8,7,19,12.9,1.0,0.0,0.0,0.0,1.0,0.0
user_1233,59,6.5,3.0,0.0,1.6,1.7,2.8,2.5,1.2,0.2,7.3,1,5,10,7.6,67,0,0,153.5,5,14,25.5,1.0,0.0,0.0,0.0,1.0,0.0
user_1234,16,6.9,1.3,1.3,0.6,2.5,1.6,1.6,1.7,0.0,6.7,2,4,3,2.8,35,0,1,99.0,17,3,0.9,0.0,1.0,0.0,1.0,0.0,0.0
user_1235,24,4.1,2.3,1.8,0.3,0.8,0.7,1.3,0.5,0.9,6.5,6,9,5,5.4,48,0,0,220.4,10,17,15.9,1.0,0.0,0.0,0.0,1.0,0.0
user_1236,57,3.6,4.5,2.6,0.9,4.1,2.1,2.0,4.2,1.5,7.7,8,2,10,4.8,61,0,0,222.4,5,10,3.5,1.0,0.0,0.0,0.0,0.0,1.0
user_1237,14,9.4,1.5,3.1,1.2,0.1,1.2,1.5,3.8,0.7,7.6,9,3,8,2.4,43,1,1,185.5,16,8,19.1,0.0,1.0,0.0,0.0,0.0,1.0
user_1238,39,5.7,2.7,3.9,0.8,1.7,0.8,2.6,1.5,1.9,8.8,4,8,1,5.0,36,0,0,136.6,9,15,10.5,0.0,0.0,1.0,1.0,0.0,0.0
user_1239,43,5.6,3.4,1.9,1.3,1.6,0.0,2.0,3.1,1.1,6.7,6,4,5,5.1,80,0,0,108.8,18,2,9.8,0.0,0.0,1.0,0.0,1.0,0.0
user_1240,63,3.8,1.6,2.0,2.0,1.5,3.1,0.8,0.6,1.8,3.6,3,9,5,4.8,61,1,0,192.3,14,17,19.7,1.0,0.0,0.0,1.0,0.0,0.0
user_1241,63,3.0,4.6,2.4,0.3,0.9,2.8,2.8,3.3,1.3,7.0,9,10,2,2.2,25,1,0,159.2,15,16,15.0,0.0,1.0,0.0,1.0,0.0,0.0
user_1242,48,5.8,4.0,1.5,0.0,1.6,3.7,3.5,1.4,0.0,9.2,8,10,5,4.4,33,0,0,99.9,16,9,3.6,1.0,0.0,0.0,0.0,0.0,1.0
user_1243,48,5.3,6.0,0.8,1.0,1.1,2.0,3.6,4.1,0.1,7.7,1,10,8,5.4,45,0,1,202.9,6,4,24.3,1.0,0.0,0.0,0.0,1.0,0.0
user_1244,38,6.0,4.2,1.9,0.7,2.8,3.3,2.8,3.2,2.4,8.0,2,10,10,4.9,79,0,1,127.6,18,14,0.0,0.0,1.0,0.0,0.0,1.0,0.0
user_1245,55,6.2,1.6,2.7,0.8,3.1,0.9,2.8,2.0,0.3,6.6,10,9,7,5.2,47,0,0,106.8,7,19,12.2,1.0,0.0,0.0,0.0,0.0,1.0
user_1246,39,11.0,3.8,1.8,1.6,1.1,0.0,0.6,2.0,2.1,7.6,9,10,2,2.6,66,0,1,197.3,7,17,3.4,1.0,0.0,0.0,0.0,0.0,1.0
user_1247,17,5.3,4.5,2.4,0.9,0.0,1.1,1.2,2.7,1.3,8.1,10,9,6,5.1,55,0,1,110.6,4,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0
user_1248,32,9.2,4.6,0.1,1.0,1.8,1.8,1.8,1.3,0.2,6.1,3,1,10,5.6,50,0,1,156.3,10,14,0.9,0.0,1.0,0.0,0.0,1.0,0.0
user_1249,23,9.3,1.8,2.0,0.8,1.8,2.4,2.7,4.0,1.9,5.9,3,6,1,2.1,46,0,0,214.2,1,5,9.6,1.0,0.0,0.0,0.0,1.0,0.0
user_1250,22,7.5,1.7,1.6,1.0,1.6,3.5,1.3,2.9,0.7,7.0,10,10,10,0.2,21,0,0,209.1,17,7,12.8,0.0,0.0,1.0,0.0,1.0,0.0
user_1251,52,5.5,1.3,0.7,1.1,2.0,2.4,1.6,3.8,1.4,7.7,9,6,10,6.3,38,1,1,167.1,20,2,18.5,0.0,1.0,0.0,0.0,1.0,0.0
user_1252,50,3.3,5.4,2.7,2.4,2.9,4.7,2.7,0.0,1.0,3.2,3,8,3,2.1,47,0,0,91.4,3,4,21.8,1.0,0.0,0.0,0.0,0.0,1.0
user_1253,18,7.0,3.9,3.8,1.1,2.3,2.1,2.2,2.5,0.0,6.3,10,7,6,1.5,64,1,0,125.1,11,17,12.2,1.0,0.0,0.0,0.0,1.0,0.0
user_1254,20,8.0,1.8,3.0,1.6,2.0,2.1,2.4,2.8,1.9,4.2,5,7,9,3.4,63,0,1,270.8,3,14,6.5,1.0,0.0,0.0,0.0,0.0,1.0
user_1255,35,9.5,3.2,3.1,1.1,2.3,2.4,1.1,2.5,2.0,6.4,6,2,1,2.5,76,1,0,197.4,4,11,18.3,0.0,1.0,0.0,1.0,0.0,0.0
user_1256,59,4.1,2.8,2.7,0.0,1.8,2.5,1.6,2.5,0.7,8.5,3,4,6,0.0,40,0,1,138.4,16,18,5.1,1.0,0.0,0.0,0.0,1.0,0.0
user_1257,38,5.5,1.5,2.6,0.7,0.6,2.4,1.4,2.1,1.8,5.8,10,1,2,4.8,74,0,1,87.0,18,6,0.0,1.0,0.0,0.0,1.0,0.0,0.0
